PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE,DETAILS_GROUP_ONE,DETAILS_GROUP_TWO,DETAILS_GROUP_THREE,DETAILS_GROUP_FOUR,PROFIT,TOTAL PROFIT,PROFIT AFTER tax
G.Skill Ripjaws V Series,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,12.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB,,130.06,1560.72,1560.72
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,67.0,"Seattle, Washington",Seattle,Washington,United States,2022-02-05,Speed:2.4GHz,Cores:10,TDP:90W,,161.27999999999997,10805.759999999998,10805.759999999998
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,12.0,Bombay,Bombay,Maharashtra,India,2022-11-05,Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,125.46000000000004,1505.5200000000004,1505.5200000000004
G.Skill Trident Z,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,725.99,52.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,124.43000000000006,6470.360000000003,3235.1800000000017
Intel Xeon E5-1650 V3,True,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,113.0,San Francisco,South San Francisco,California,United States,2022-06-06,Speed:3.5GHz,Cores:6,TDP:140W,,165.12,18658.56,18658.56
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,54.0,Sydney,Sydney,New South Wales,Australia,2022-08-06,Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz,,,96.81000000000006,5227.740000000003,3920.8050000000026
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,215.0,"Seattle, Washington",Seattle,Washington,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz,,,168.84000000000003,36300.600000000006,36300.600000000006
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,176.0,San Francisco,South San Francisco,California,United States,2022-04-07,Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,86.51999999999998,15227.519999999997,15227.519999999997
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,137.0,Mexico City,San Francisco,California,United States,,Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB,12.05,1650.8500000000001,1650.8500000000001
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,184.0,San Francisco,South San Francisco,California,United States,,Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz,,,549.3800000000001,101085.92000000001,101085.92000000001
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,168.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2022-06-09,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,,120.78999999999996,20292.719999999994,14204.903999999995
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,36.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2022-11-09,Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,,407.4199999999996,14667.119999999986,10266.98399999999
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,7.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,192.66000000000003,1348.6200000000001,674.3100000000001
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,58.0,Sydney,Sydney,New South Wales,Australia,,Speed:3.2GHz,Cores:4,TDP:150W,,-154.32000000000005,-8950.560000000003,-8950.560000000003
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,125.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,142.67000000000002,17833.750000000004,17833.750000000004
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,142.0,Beijing,Beijing,Beijing,China,2022-03-10,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,140.35000000000002,19929.700000000004,9964.850000000002
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,63.0,Toronto,Toronto,Ontario,Canada,2022-06-10,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,165.52999999999997,10428.389999999998,10428.389999999998
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,173.0,San Francisco,South San Francisco,California,United States,2022-06-10,CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,93.10000000000002,16106.300000000005,16106.300000000005
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,90.0,Sydney,China,New South Wales,Australia,2022-08-10,Speed:2.5GHz,Cores:12,TDP:120W,,472.0,42480.0,31860.0
Zotac ZT-P10810C-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,185.0,San Francisco,South San Francisco,California,United States,2022-08-10,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,,224.96000000000004,41617.600000000006,41617.600000000006
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,94.0,South San Francisco,South San Francisco,California,United States,,Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB,12.650000000000006,1189.1000000000006,1189.1000000000006
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,50.0,Beijing,Beijing,Beijing,China,2022-01-11,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,78.59000000000003,3929.500000000002,1964.750000000001
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,123.0,Beijing,Beijing,Beijing,China,2022-05-11,Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB,115.75999999999999,14238.48,7119.24
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,24.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,166.60000000000002,3998.4000000000005,1999.2000000000003
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,163.0,Sydney,San Francisco,California,United States,,Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A,19.28,3142.6400000000003,3142.6400000000003
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,58.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,118.76999999999998,6888.659999999999,5166.494999999999
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,50.0,Toronto,Toronto,Ontario,Canada,,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,70.29000000000002,3514.500000000001,3514.500000000001
Seagate ST2000DM006,True,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,62.0,Sydney,Sydney,New South Wales,Australia,,Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB,18.96,1175.52,881.64
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,223.0,"Seattle, Washington",Seattle,Washington,United States,,CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,93.10000000000002,20761.300000000007,20761.300000000007
Intel Xeon E5-2699 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:18,TDP:145W",2867.51,3410.46,189.0,San Francisco,South San Francisco,California,United States,,Speed:2.3GHz,Cores:18,TDP:145W,,542.9499999999998,102617.54999999996,102617.54999999996
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,179.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,113.15999999999997,20255.639999999996,20255.639999999996
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,150.0,Sydney,Sydney,New South Wales,Australia,2023-10-02,Speed:2.0GHz,Cores:14,TDP:105W,,194.86000000000013,29229.00000000002,21921.750000000015
Western Digital WDS250G1B0A,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A,17.349999999999994,867.4999999999998,607.2499999999998
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,96.0,"Seattle, Washington",Seattle,Washington,United States,,Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz,,,156.1500000000001,14990.400000000009,14990.400000000009
Corsair Dominator Platinum,True,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,78.0,Toronto,Toronto,Ontario,Canada,2023-06-03,Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,196.32999999999993,15313.739999999994,15313.739999999994
MSI GTX 1080 TI LIGHTNING X,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,185.0,New Jersey,South Brunswick,New Jersey,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,121.03999999999996,22392.399999999994,22392.399999999994
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799.0,71.0,"Seattle, Washington",Seattle,Washington,United States,2023-02-04,Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB,,194.96000000000004,13842.160000000003,13842.160000000003
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,33.0,Beijing,Beijing,Beijing,China,2023-10-04,CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB,102.18,3371.94,1685.97
MSI GTX 1080 TI LIGHTNING Z,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,246.0,New Jersey,South Brunswick,New Jersey,United States,2023-12-04,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz,,,185.63,45664.979999999996,45664.979999999996
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,119.0,San Francisco,South San Francisco,California,United States,,Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,180.48000000000002,21477.120000000003,21477.120000000003
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,10.0,Bombay,Bombay,Maharashtra,India,,Speed:3.2GHz,Cores:4,TDP:150W,,-154.32000000000005,-1543.2000000000005,-1543.2000000000005
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,7.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,74.28999999999996,520.0299999999997,260.0149999999999
G.Skill Ripjaws V Series,True,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,51.0,Beijing,Beijing,Beijing,China,2023-01-05,Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,86.36000000000001,4404.360000000001,2202.1800000000003
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,94.0,San Francisco,South San Francisco,California,United States,,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,50.02000000000004,4701.880000000004,4701.880000000004
MSI GTX 1080 Ti DUKE 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,739.99,165.0,Toronto,Toronto,Ontario,Canada,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,,184.91999999999996,30511.799999999992,30511.799999999992
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,6.0,Bombay,Bombay,Maharashtra,India,2023-04-06,Speed:2.0GHz,Cores:8,TDP:95W,,63.75999999999999,382.55999999999995,382.55999999999995
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,113.0,San Francisco,South San Francisco,California,United States,2023-07-06,Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,122.36000000000001,13826.680000000002,13826.680000000002
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,117.0,"Southlake, Texas",Southlake,Texas,United States,2023-10-06,Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,,116.70000000000005,13653.900000000005,12288.510000000006
Asus Z10PE-D8 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,223.0,"Seattle, Washington",Seattle,Washington,United States,,CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,57.450000000000045,12811.35000000001,12811.35000000001
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,219.0,San Francisco,South San Francisco,California,United States,2023-03-07,Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,296.47,64926.93000000001,64926.93000000001
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,227.0,San Francisco,South San Francisco,California,United States,2023-04-07,Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A,19.28,4376.56,4376.56
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,44.0,Beijing,Beijing,Beijing,China,2023-08-07,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,54.48999999999998,2397.559999999999,1198.7799999999995
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,119.0,San Francisco,South San Francisco,California,United States,,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,68.30999999999997,8128.889999999997,8128.889999999997
ADATA ASU800SS-128GT-C,True,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",37.78,52.65,77.0,Toronto,Toronto,Ontario,Canada,,Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A,14.869999999999997,1144.9899999999998,1144.9899999999998
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,72.0,Sydney,Sydney,New South Wales,Australia,,Speed:3.1GHz,Cores:10,TDP:160W,,283.51999999999975,20413.43999999998,15310.079999999985
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,39.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:,58.48000000000002,2280.7200000000007,1710.5400000000004
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,210.0,"Seattle, Washington",Seattle,Washington,United States,,Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz,,,150.84000000000003,31676.400000000005,31676.400000000005
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,177.0,Beijing,Beijing,Beijing,China,,Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB,24.379999999999995,4315.259999999999,2157.6299999999997
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,226.0,San Francisco,South San Francisco,California,United States,2023-09-09,Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A,75.47,17056.22,17056.22
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,1.0,245.0,New Jersey,South Brunswick,New Jersey,United States,,Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz,,,-798.05,-195522.25,-195522.25
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,54.0,Beijing,Beijing,Beijing,China,,Speed:3.0GHz,Cores:10,TDP:140W,,224.80999999999995,12139.739999999998,6069.869999999999
Western Digital WD1003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",61.76,70.89,163.0,Toronto,Toronto,Ontario,Canada,,Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB,9.130000000000003,1488.1900000000005,1488.1900000000005
Samsung MZ-V6P512BW,,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,29.0,Sydney,Sydney,New South Wales,Australia,2023-06-10,Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB,56.0,1624.0,1218.0
G.Skill Trident Z,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,722.99,11.0,Bombay,Bombay,Maharashtra,India,2023-10-10,Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,190.72000000000003,2097.92,2097.92
Intel Xeon E5-2690 V3,True,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,33.0,Beijing,Beijing,Beijing,China,,Speed:2.6GHz,Cores:12,TDP:135W,,368.3800000000001,12156.540000000005,6078.270000000002
Intel Xeon E5-2695 V2,,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,22.0,Bombay,Bombay,Maharashtra,India,,Speed:2.4GHz,Cores:12,TDP:115W,,466.4599999999998,10262.119999999995,10262.119999999995
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,205.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,,749.9499999999998,153739.74999999997,115304.81249999997
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1163.49,1431.99,177.0,Toronto,Toronto,Ontario,Canada,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,,268.5,47524.5,47524.5
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,63.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,226.48000000000002,14268.240000000002,9987.768
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,43.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,387.01,16641.43,8320.715
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,224.0,"Seattle, Washington",Seattle,Washington,United States,2023-03-12,Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,,219.96000000000004,49271.04000000001,49271.04000000001
Intel DG43RK,,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,289.79,36.0,Sydney,Sydney,New South Wales,Australia,2023-11-12,CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB,70.10000000000002,2523.600000000001,1892.7000000000007
Seagate ST31000340NS - FFP,True,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",34.4,43.99,68.0,Mexico City,Toronto,Ontario,Canada,,Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB,9.590000000000003,652.1200000000002,652.1200000000002
Zotac ZT-P10810C-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,150.0,Beijing,Beijing,Beijing,China,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,,224.96000000000004,33744.00000000001,16872.000000000004
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,53.0,Beijing,Beijing,Beijing,China,,Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB,25.689999999999998,1361.57,680.785
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,174.0,San Francisco,South San Francisco,California,United States,2024-10-02,Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,278.08000000000004,48385.920000000006,48385.920000000006
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,136.0,New Jersey,South Brunswick,New Jersey,United States,,Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,,1441.0,195976.0,195976.0
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,137.0,Beijing,Beijing,Beijing,China,,Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A,75.47,10339.39,5169.695
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,149.0,Sydney,Sydney,New South Wales,Australia,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,121.03999999999996,18034.959999999995,13526.219999999998
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,170.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,131.94000000000005,22429.80000000001,22429.80000000001
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,66.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,387.01,25542.66,19156.995
Gigabyte GV-N108TAORUSX W-11GD,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,68.0,"Seattle, Washington",Seattle,Washington,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz,,,228.93000000000006,15567.240000000005,15567.240000000005
Western Digital WDS500G1B0B,,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,149.88,167.0,Mexico City,San Francisco,California,United States,2024-09-04,Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A,42.989999999999995,7179.329999999999,7179.329999999999
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,47.0,Toronto,Toronto,Ontario,Canada,,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,50.02000000000004,2350.940000000002,2350.940000000002
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,222.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,239.93000000000006,53264.460000000014,39948.34500000001
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,119.0,San Francisco,South San Francisco,California,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,,159.07000000000005,18929.330000000005,18929.330000000005
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,6.0,Bombay,Bombay,Maharashtra,India,2024-02-05,Speed:2.3GHz,Cores:14,TDP:120W,,506.8199999999997,3040.9199999999983,3040.9199999999983
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,65.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz,,,412.89999999999986,26838.499999999993,18786.949999999993
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,,154.14,5240.759999999999,5240.759999999999
